RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
820,839,Acadia Parish,County,LA,LA,Lafayette,22,1,111706,111681,112029,112523,113445,114245,114976,115454,115863,115776,115405,115067
296,840,Pope County,County,AR,AR,Russellville,5,115,123062,123826,124645,125078,125261,125527,125985,126508,126809,127736,128496,129681
1838,841,Kershaw County,County,SC,SC,Columbia,45,55,132893,132974,132959,133135,133671,134139,134852,135355,135749,136176,136350,135073
325,842,Ward County,County,ND,ND,Minot,38,101,200109,199371,199486,199915,201167,202215,203147,203984,204580,205192,205682,207059
2009,843,Rutland County,County,VT,VT,Rutland,50,21,179165,179951,180698,181522,181986,182422,182768,183843,185040,185734,185677,185764
3186,844,Saint Joseph County,County,MI,MI,Sturgis,26,149,125912,126625,127620,128476,130231,132887,135463,137689,137993,138007,137817,138194
1435,845,Tipton County,County,TN,TN,Memphis,47,167,147727,148099,147911,147976,148098,148544,148890,149254,149855,150727,151702,153078
731,846,Starr County,County,TX,TX,Rio Grande City,48,427,60453,60479,60486,60639,60756,60888,60829,60905,61044,61274,61318,61327
2525,847,Sandusky County,County,OH,OH,Fremont,39,143,118171,118669,119117,119500,119779,120177,120655,121484,122185,122913,122898,122897
214,848,Knox County,County,OH,OH,Mount Vernon,39,83,142846,143898,145042,146207,147197,148202,149264,150621,151924,153189,153500,153861
630,849,Mason County,County,WA,WA,Shelton,53,45,273192,275362,277981,280134,282199,284897,287428,289876,291997,294093,295190,295093
2285,850,Franklin County,County,NC,NC,Raleigh,37,69,189324,190163,190803,192010,192862,194089,195138,196022,196735,197403,199165,200963
1397,851,Stanly County,County,NC,NC,Albemarle,37,167,146983,147561,148125,148717,149460,150316,150978,151834,152650,153475,153630,153715
2303,852,Garfield County,County,OK,OK,Enid,40,47,86673,86886,87260,87358,87476,88054,88777,89393,89316,89199,88849,88834
1795,853,Jackson County,County,GA,GA,Jefferson,13,157,223104,224725,225741,226394,226988,227418,227597,227910,228410,228858,229769,230753
1279,854,Oldham County,County,KY,KY,Louisville/Jefferson County,21,185,321174,322322,323848,325028,326526,326857,329290,332337,335958,336688,335741,334685
1797,855,Jackson County,County,IL,IL,Carbondale-Marion,17,77,118390,118419,118607,118512,118758,118888,119176,119307,119675,119702,119237,118597
2928,856,Georgetown County,County,SC,SC,Georgetown,45,43,257897,258461,259189,260130,260748,262026,263646,264769,264578,264237,264116,264863
1539,857,Belknap County,County,NH,NH,Laconia,33,1,257429,257643,258966,260345,262500,263277,264840,265357,266563,266787,267953,268955
1722,858,Genesee County,County,NY,NY,Batavia,36,37,132695,132774,133373,133764,134509,134839,135388,136215,136965,137709,138412,139014
2708,859,Granville County,County,NC,NC,Oxford,37,77,181917,182548,183245,183896,184802,185789,186804,187744,188543,189305,189592,189747
1890,860,Lowndes County,County,MS,MS,Columbus,28,87,112783,112985,113344,113763,114161,114595,115102,115759,116393,117021,117551,117472
2070,861,Warrick County,County,IN,IN,Evansville,18,173,172267,172198,172747,172720,173180,173756,174803,175787,176453,177387,177877,179189
565,862,Huron County,County,OH,OH,Norwalk,39,77,110206,110812,111654,112474,113110,113466,113804,114553,115189,116007,116121,116249
3076,863,Washington County,County,VT,VT,Barre,50,23,218370,220147,222182,221923,223086,224049,225789,225682,225846,225530,224853,223753
1147,864,Lenoir County,County,NC,NC,Kinston,37,107,90388,90524,90582,90577,90762,91037,91383,91751,92084,92354,92367,92249
382,865,Barry County,County,MI,MI,Grand Rapids-Wyoming,26,15,183890,183731,183856,184048,185232,186732,189032,190466,191724,192221,192688,193243
333,866,Wise County,County,TX,TX,Dallas-Fort Worth-Arlington,48,497,220728,220396,220608,220029,220050,220351,221684,223155,225226,227406,230359,233258
1769,867,Haywood County,County,NC,NC,Asheville,37,87,189659,191073,192372,193844,194456,195284,196234,197304,198197,198666,200248,201528
125,868,Clay County,County,MN,MN,Fargo,27,27,202817,203184,203739,204082,204214,204503,204766,205407,206259,207386,207945,208000
1144,869,Laurel County,County,KY,KY,London,21,125,114580,115214,115722,116507,117577,118756,119743,120324,120927,121399,121513,121400
3147,870,Walla Walla County,County,WA,WA,Walla Walla,53,71,267353,267853,269585,271237,272805,274581,275916,277225,278329,279379,279176,278292
173,871,Hall County,County,NE,NE,Grand Island,31,79,157441,158224,159022,159795,160746,161514,162256,163083,163988,164887,164705,164439
998,872,Duplin County,County,NC,NC,,37,61,90395,90537,90694,90737,91126,91427,91679,91882,92104,92415,92323,92248
2871,873,Whiteside County,County,IL,IL,Sterling,17,195,104709,104906,105085,105293,105675,106107,106579,106987,107406,107573,107311,107016
2124,874,Anderson County,County,TX,TX,Palestine,48,1,107293,107567,107457,107376,107340,107692,107999,108467,108962,109524,109698,109846
1436,875,Tooele County,County,UT,UT,Salt Lake City,49,45,276578,278540,279290,279884,280584,282367,283660,285029,285129,285197,285379,286735
1265,876,Newton County,County,MO,MO,Joplin,29,145,123624,124172,124846,125546,126302,127230,128062,128629,129070,129332,129471,129627
2219,877,Columbus County,County,NC,NC,,37,47,96693,96819,96969,97008,97093,97109,97210,97480,97904,98344,99033,99635
2866,878,Vermilion Parish,County,LA,LA,Lafayette,22,113,147079,147653,147745,147339,147395,147335,147496,147627,147962,148108,148130,147813
86,879,Lee County,County,NC,NC,Sanford,37,105,143296,143709,144091,144393,144851,145331,145912,146853,147739,147916,147351,146826
1305,880,Oxford County,County,ME,ME,,23,17,165653,166046,166600,167307,168363,169411,170297,170966,171688,172559,173860,175312
923,881,Carter County,County,TN,TN,Johnson City,47,19,122330,122409,122537,122698,122996,123305,123939,124858,125733,126650,126642,126717
280,882,Pike County,County,PA,PA,New York-Newark-Jersey City,42,103,170510,171165,171019,170975,171397,172166,172915,173270,174002,174464,173891,173500
883,883,Blount County,County,AL,AL,Birmingham-Hoover,1,9,227123,227818,228529,229276,230199,231243,232241,233165,233833,235063,237202,239403
2992,884,Otter Tail County,County,MN,MN,Fergus Falls,27,111,228628,229565,230661,231718,232516,233192,234153,235320,236591,237743,237657,237505
2218,885,Columbia County,County,WI,WI,Madison,55,21,200246,199587,200339,201217,202810,204410,205929,207613,208794,209938,209267,210829
1768,885,Hawkins County,County,TN,TN,Kingsport-Bristol-Bristol,47,73,123656,123476,123929,125180,126406,127777,128115,128923,129531,130562,131160,132143
1374,887,Seneca County,County,OH,OH,Tiffin,39,147,105303,105918,106492,107024,107336,107670,108107,108840,109559,110279,110252,110217
2099,888,Windsor County,County,VT,VT,Claremont-Lebanon,50,27,275380,272357,269487,268605,268280,269077,270027,271218,273003,273467,273543,273316
393,889,Boone County,County,IN,IN,Indianapolis-Carmel-Anderson,18,11,257388,258545,259261,259018,259206,259731,261170,262082,263634,264487,265930,266959
2687,890,Edgecombe County,County,NC,NC,Rocky Mount,37,65,58806,58954,58975,58948,59132,59363,59577,59824,60018,60112,59921,59698
1175,891,Marion County,County,WV,WV,Fairmont,54,49,102863,103254,103865,104513,105155,105576,106020,106579,107107,107627,107693,107690
2300,892,Garfield County,County,CO,CO,Glenwood Springs,8,45,415025,413448,413529,417575,420088,421759,421521,423102,424258,425940,425612,425572
2292,893,Franklin County,County,VA,VA,Roanoke,51,67,220900,222163,223449,224559,225448,226332,227191,228258,229322,230475,230226,229877
2915,894,Cumberland County,County,TN,TN,Crossville,47,35,154591,155597,156963,158187,159263,160570,161771,162910,163958,164644,164357,164156
2894,895,Broomfield County,County,CO,CO,Denver-Aurora-Lakewood,8,14,475857,475616,475370,477304,478557,479669,479162,478881,478640,479422,480388,480063
3115,896,Pearl River County,County,MS,MS,Picayune,28,109,137686,137930,138331,138436,138510,138663,139038,139425,139586,139615,139763,139954
2058,897,Tuscola County,County,MI,MI,,26,157,95626,95887,96236,96930,97578,98202,98657,99005,99319,99611,99325,99016
2479,898,Pickaway County,County,OH,OH,Columbus,39,129,175633,176712,177787,178824,179539,180325,181279,182656,184008,185314,185513,185649
589,899,Lamar County,County,MS,MS,Hattiesburg,28,73,177802,178256,178661,179827,180891,182158,182652,183427,184031,184376,184339,184247
1364,900,Saline County,County,KS,KS,Salina,20,169,127023,127283,127611,128079,128527,128978,129411,129794,130206,130691,130849,131039
1024,901,Fulton County,County,NY,NY,Gloversville,36,35,114104,114436,114840,114988,115171,115383,115775,116401,116933,117515,117962,118428
1346,902,Putnam County,County,WV,WV,Huntington-Ashland,54,79,158780,159418,160009,160583,161108,161699,162211,162883,163533,164202,164289,164320
3257,903,Kenai Peninsula Borough,County,AK,AK,,2,122,221293,222581,225084,227491,229567,230601,231004,232418,234178,235483,236556,237470
2584,904,Tuolumne County,County,CA,CA,Sonora,6,109,298616,299777,301132,302169,302507,302503,302031,300805,299783,299145,299024,299499
2193,905,Cherokee County,County,SC,SC,Gaffney,45,21,82494,82684,83022,82746,82292,81818,82200,82792,83368,83990,84418,84836
3087,906,Carson City,County,NV,NV,Carson City,32,510,326691,326920,327125,328678,331116,333839,336238,339692,340496,341572,341021,341542
3020,907,San Benito County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,69,692573,684156,680798,685091,690630,693072,694024,691173,689719,684292,682694,683267
1044,908,Gordon County,County,GA,GA,Calhoun,13,129,138141,139011,139738,140418,141063,141774,142571,143520,144362,145172,144957,144663
1468,909,Walton County,County,FL,FL,Crestview-Fort Walton Beach-Destin,12,131,403458,407166,409977,412148,413466,414072,413746,414228,414583,416288,418110,420727
2060,910,Venango County,County,PA,PA,Oil City,42,121,82920,83310,83607,83922,84161,84546,84997,85577,86080,86516,86510,86429
3075,911,Washington County,County,VA,VA,Kingsport-Bristol-Bristol,51,191,150709,151425,152185,152962,153656,154244,154891,155676,156555,157406,157187,156899
2171,912,Campbell County,County,VA,VA,Lynchburg,51,31,162513,163450,164403,165365,166203,166893,167592,168500,169394,170229,169905,169596
1743,913,Halifax County,County,NC,NC,Roanoke Rapids,37,83,68443,68562,68682,68751,68996,69083,69140,69214,69422,69519,69361,69082
3019,914,Saint Mary Parish,County,LA,LA,Morgan City,22,101,118936,118546,117951,118172,118599,119237,119378,119768,119978,120065,119679,119855
1082,915,Hardin County,County,TX,TX,Beaumont-Port Arthur,48,199,172084,172570,172940,173452,173894,174433,175124,176059,177016,177879,178300,178651
1524,916,Autauga County,County,AL,AL,Montgomery,1,1,200404,201348,202234,203178,203822,204494,205073,205651,205695,205683,206073,207028
1636,917,Colbert County,County,AL,AL,Florence-Muscle Shoals,1,33,107430,107734,108097,108255,108610,109028,109522,109864,110075,110305,110411,110638
1753,918,Hancock County,County,ME,ME,,23,9,233411,234312,234980,235879,237032,238545,240081,241334,242404,243494,244845,246313
2417,919,Maverick County,County,TX,TX,Eagle Pass,48,323,133897,134060,134216,134456,135106,135705,136565,137335,138002,138551,138642,138776
696,920,Roane County,County,TN,TN,Knoxville,47,145,149609,149613,149746,149949,150808,152711,154211,155301,154683,154891,155019,156307
392,921,Boone County,County,IL,IL,Rockford,17,7,162271,162602,162923,163524,164463,165914,167375,168628,169108,169612,169452,169669
561,922,Henry County,County,VA,VA,Martinsville,51,89,86506,86796,87166,87505,87772,87998,88264,88670,89133,89590,89454,89137
1615,923,Chisago County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,25,261456,264030,265807,264759,265110,265602,268171,270096,271727,272695,274130,275442
453,924,Coles County,County,IL,IL,Charleston-Mattoon,17,29,83704,83747,83784,83943,84242,84840,85475,85962,86093,85509,85041,84489
164,926,Gila County,County,AZ,AZ,Payson,4,7,222571,223763,225251,225981,227073,228513,230017,231075,231958,233084,232847,233372
2757,927,Jefferson County,County,WV,WV,Washington-Arlington-Alexandria,54,37,222357,223220,224225,225180,226324,226787,227244,227674,228471,229275,230168,231151
259,928,Ogle County,County,IL,IL,Rochelle,17,141,131931,132195,132492,132806,133295,133813,134322,134719,135116,135439,135156,134855
312,929,Rusk County,County,TX,TX,Longview,48,401,134409,134976,135612,136311,136668,137088,137457,137820,138170,138426,138110,137701
1791,930,Jackson County,County,AL,AL,Scottsboro,1,71,107328,107766,108382,108796,109004,108816,108771,108796,109104,109302,109229,109008
1519,931,Ashland County,County,OH,OH,Ashland,39,5,133901,134752,135500,136254,136879,137478,138185,139101,140142,141093,141193,141120
467,932,Darke County,County,OH,OH,Greenville,39,37,137743,137854,137900,138206,138844,139610,140076,140853,141521,142190,142078,141893
2005,933,Russell County,County,AL,AL,Columbus,1,113,97874,98210,98519,98935,99456,99789,100186,100399,100762,100998,101463,101915
208,934,Knox County,County,IL,IL,Galesburg,17,95,77242,77441,77665,77896,78288,78672,79121,79478,79816,80020,79875,79721
798,935,Wayne County,County,PA,PA,,42,127,176964,177341,177789,178088,178771,179539,180226,180856,181173,181604,181306,181207
947,936,Coffee County,County,TN,TN,Tullahoma-Manchester,47,31,151081,150089,150714,151495,152632,153507,154317,155276,154743,154411,153813,154671
3222,937,Saint Charles Parish,County,LA,LA,New Orleans-Metairie,22,89,190363,190332,190229,190678,191297,191912,192720,193427,194355,195091,195098,194590
1824,938,Johnson County,County,MO,MO,Warrensburg,29,101,188919,189790,190502,190862,191582,192262,192910,193191,193203,193531,194415,196059
2862,939,Van Zandt County,County,TX,TX,,48,467,156577,157294,157778,158414,158999,159611,160252,161095,162348,162883,163020,162760
1872,940,Lincoln County,County,MO,MO,St. Louis,29,113,189255,189847,189255,188675,188061,188457,189933,191735,192681,192556,191962,192355
527,941,Grady County,County,OK,OK,Oklahoma City,40,51,123467,124065,124744,125452,126026,126708,127312,127922,128513,129214,130452,131734
2074,942,Waupaca County,County,WI,WI,,55,135,124991,125745,126490,127347,128137,128289,128003,127655,127789,128210,128780,129557
1457,943,Vernon Parish,County,LA,LA,Fort Polk South,22,115,142576,143420,143987,144026,144231,144289,144581,144805,144968,145087,144625,144511
773,944,Union County,County,OH,OH,Columbus,39,159,248955,249713,250431,251365,251863,252814,254702,257329,259658,261848,263656,264095
110,945,Cass County,County,MI,MI,South Bend-Mishawaka,26,27,151233,151805,152312,152902,153553,154378,155298,156186,156479,156815,156905,157368
1986,946,Pulaski County,County,MO,MO,Fort Leonard Wood,29,169,161792,161824,162269,162736,164151,165136,165855,165715,165634,166047,165986,165820
1190,947,McMinn County,County,TN,TN,Athens,47,107,129156,129975,130148,130288,130252,131003,131703,132548,132830,133490,133906,134455
2689,948,Effingham County,County,GA,GA,Savannah,13,103,191784,193377,194453,195889,196439,197290,197571,197748,197864,197984,197209,196766
2551,949,Somerset County,County,ME,ME,,23,25,121627,122018,122145,122498,123111,123910,124910,125811,126530,127140,127729,128369
1313,950,Pender County,County,NC,NC,Wilmington,37,141,253732,252592,251717,251775,252188,253183,253929,255220,256325,257023,257738,258795
491,951,Eagle County,County,CO,CO,Edwards,8,37,572789,574592,572721,570720,568758,569457,573568,577475,578310,577788,578452,582005
3188,952,Saint Martin Parish,County,LA,LA,Lafayette,22,99,115744,115580,115444,115220,116161,117030,117883,118093,118271,119253,119695,120211
249,953,Lyon County,County,NV,NV,Fernley,32,19,275499,276381,277546,278743,279971,282186,283859,284770,285693,286883,288730,290807
741,954,Taney County,County,MO,MO,Branson,29,213,140207,140906,141795,142634,143333,144540,145548,146581,147298,147910,148453,148442
2287,955,Franklin County,County,NY,NY,Malone,36,33,109506,109999,110531,111016,111475,111836,112160,112681,113213,113793,114247,114686
1498,956,Winona County,County,MN,MN,Winona,27,169,185972,186846,187757,188782,189434,190214,190912,191848,192763,193641,193423,193127
2880,957,Worcester County,County,MD,MD,Salisbury,24,47,265614,266091,266305,266930,267559,268057,268456,269098,269767,270028,270004,270235
